serialp	seriali	serialh	surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	ethgrp2	ethgrp5	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	area	addnum
801012501	80101251	8010125	8	101	110	110	1	1	1	-1	2	2	55	5	2	2	-1	-1	1	-1	1	1	1	0	0	5	-1	-1	-1	-1	-1	-1	-1	80101	25
801012502	-1	8010125	8	101	110	-1	1	2	1	-1	2	2	32	1	2	2	-1	-1	1	-1	1	1	1	10	10	0	-1	-1	-1	-1	-1	-1	-1	80101	25
801012801	80101281	8010128	8	101	110	110	1	1	1	-1	2	1	74	2	-1	3	-1	1	5	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80101	28
801012802	-1	8010128	8	101	110	-1	1	2	1	-1	2	2	75	2	-1	3	-1	2	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80101	28
801020101	80102011	8010201	8	101	110	110	1	1	1	-1	2	2	51	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80102	1
801020102	-1	8010201	8	101	110	-1	1	2	1	-1	2	1	54	2	-1	2	-1	-1	5	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80102	1
801020401	-1	8010204	8	101	110	-1	2	1	-1	2	2	2	40	1	2	2	-1	-1	1	-1	1	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	80102	4
801020402	80102042	8010204	8	101	110	110	2	2	-1	2	2	1	15	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	80102	4
801020501	-1	8010205	8	101	110	-1	2	1	-1	2	2	2	41	1	2	2	-1	-1	6	-1	6	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	80102	5
801020502	80102052	8010205	8	101	110	110	2	2	-1	2	2	2	13	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	80102	5
801021401	80102141	8010214	8	101	110	110	1	1	1	-1	3	2	26	1	1	3	-1	1	5	-1	5	1	1	3	0	3	4	-1	-1	-1	-1	-1	-1	80102	14
801021402	-1	8010214	8	101	110	-1	1	2	1	-1	3	1	27	1	1	2	-1	-1	6	-1	6	1	1	0	3	0	4	-1	-1	-1	-1	-1	-1	80102	14
801021403	-1	8010214	8	101	110	-1	1	3	1	-1	3	2	0	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	80102	14
801021901	80102191	8010219	8	101	110	110	1	1	1	2	2	1	54	4	2	3	-1	1	5	-1	5	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	80102	19
801021902	80102192	8010219	8	101	110	110	1	2	1	2	2	1	15	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	80102	19
801022301	-1	8010223	8	101	110	-1	2	1	-1	2	2	2	45	1	2	2	-1	-1	1	-1	1	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	80102	23
801022302	80102232	8010223	8	101	110	110	2	2	-1	2	2	1	7	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	80102	23
801030101	-1	8010301	8	202	110	-1	1	1	2	3	4	2	32	2	-1	2	-1	-1	4	-1	4	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	80103	1
801030102	80103011	8010301	8	202	110	110	1	2	2	3	4	1	35	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80103	1
801030103	80103012	8010301	8	202	110	110	1	3	2	3	4	2	4	-1	-1	3	-1	-1	3	-1	3	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80103	1
801030104	-1	8010301	8	202	110	-1	1	4	2	3	4	1	1	-1	-1	3	-1	-1	3	-1	3	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80103	1
801030201	-1	8010302	8	202	110	-1	2	1	-1	3	3	2	32	2	-1	1	2	2	6	-1	6	2	3	1	0	1	4	-1	-1	-1	-1	-1	-1	80103	2
801030202	-1	8010302	8	202	110	-1	2	2	-1	3	3	1	38	2	-1	2	-1	-1	6	-1	6	2	3	0	1	0	4	-1	-1	-1	-1	-1	-1	80103	2
801030203	80103022	8010302	8	202	110	110	2	3	-1	3	3	2	2	-1	-1	3	-1	-1	5	-1	5	2	3	9	9	9	0	-1	-1	-1	-1	-1	-1	80103	2
801031301	80103131	8010313	8	202	110	110	1	1	1	2	2	2	28	1	2	2	-1	-1	5	-1	5	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	80103	13
801031302	80103132	8010313	8	202	110	110	1	2	1	2	2	2	2	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	80103	13
801031401	80103141	8010314	8	202	110	110	1	1	1	-1	2	2	46	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	80103	14
801031402	-1	8010314	8	202	110	-1	1	2	1	-1	2	1	64	2	-1	3	-1	1	5	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	80103	14
801031801	80103181	8010318	8	202	110	110	1	1	1	2	2	1	42	1	2	2	-1	-1	3	-1	3	2	5	0	0	4	-1	-1	-1	-1	-1	-1	-1	80103	18
801031802	80103182	8010318	8	202	110	110	1	2	1	2	2	1	8	-1	-1	1	-1	-1	3	-1	3	2	2	9	9	0	-1	-1	-1	-1	-1	-1	-1	80103	18
801031901	-1	8010319	8	202	110	-1	1	1	2	3	4	2	29	1	1	3	-1	1	5	-1	5	1	1	3	0	3	4	4	-1	-1	-1	-1	-1	80103	19
801031902	80103191	8010319	8	202	110	110	1	2	2	3	4	1	28	1	1	2	-1	-1	1	-1	1	1	1	0	3	0	7	4	-1	-1	-1	-1	-1	80103	19
801031903	80103192	8010319	8	202	110	110	1	3	2	3	4	2	5	-1	-1	1	-1	-1	5	-1	5	2	2	12	9	12	0	14	-1	-1	-1	-1	-1	80103	19
801031904	-1	8010319	8	202	110	-1	1	4	2	3	4	1	1	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80103	19
801032001	-1	8010320	8	202	110	-1	2	1	-1	3	3	2	49	5	2	3	-1	1	1	-1	1	2	4	0	0	4	4	-1	-1	-1	-1	-1	-1	80103	20
801032002	-1	8010320	8	202	110	-1	2	2	-1	3	3	2	18	1	2	2	-1	-1	3	-1	3	1	1	9	9	0	15	-1	-1	-1	-1	-1	-1	80103	20
801032003	80103202	8010320	8	202	110	110	2	3	-1	3	3	2	15	-1	-1	1	-1	-1	3	-1	3	1	1	9	9	15	0	-1	-1	-1	-1	-1	-1	80103	20
801032101	-1	8010321	8	202	110	-1	2	1	-1	4	4	2	44	2	-1	3	-1	1	3	-1	3	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	80103	21
801032102	-1	8010321	8	202	110	-1	2	2	-1	4	4	1	45	2	-1	2	-1	-1	3	-1	3	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	80103	21
801032103	-1	8010321	8	202	110	-1	2	3	-1	4	4	1	14	-1	-1	1	-1	-1	3	-1	3	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80103	21
801032104	80103212	8010321	8	202	110	110	2	4	-1	4	4	1	8	-1	-1	1	-1	-1	3	-1	3	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80103	21
801032401	-1	8010324	8	202	110	-1	1	1	2	4	5	1	38	2	-1	2	-1	-1	5	-1	5	2	4	0	0	1	4	4	4	-1	-1	-1	-1	80103	24
801032402	80103241	8010324	8	202	110	110	1	2	2	4	5	2	37	2	-1	2	-1	-1	5	-1	5	2	4	1	1	0	4	4	4	-1	-1	-1	-1	80103	24
801032403	-1	8010324	8	202	110	-1	1	3	2	4	5	1	10	-1	-1	1	-1	-1	5	-1	5	2	4	9	9	9	0	14	14	-1	-1	-1	-1	80103	24
801032404	80103242	8010324	8	202	110	110	1	4	2	4	5	1	6	-1	-1	1	-1	-1	5	-1	5	2	4	9	9	9	14	0	14	-1	-1	-1	-1	80103	24
801032405	-1	8010324	8	202	110	-1	1	5	2	4	5	2	3	-1	-1	3	-1	-1	5	-1	5	2	4	9	9	9	14	14	0	-1	-1	-1	-1	80103	24
801032501	80103251	8010325	8	202	110	110	1	1	1	-1	1	2	64	5	-1	3	-1	1	5	-1	5	2	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80103	25
801040101	80104011	8010401	8	101	110	110	1	1	1	4	4	2	46	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	80104	1
801040102	-1	8010401	8	101	110	-1	1	2	1	4	4	1	53	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80104	1
801040103	-1	8010401	8	101	110	-1	1	3	1	4	4	2	10	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80104	1
801040104	80104012	8010401	8	101	110	110	1	4	1	4	4	2	14	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80104	1
801040201	-1	8010402	8	101	110	-1	2	1	-1	4	4	2	43	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	80104	2
801040202	-1	8010402	8	101	110	-1	2	2	-1	4	4	1	44	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80104	2
801040203	-1	8010402	8	101	110	-1	2	3	-1	4	4	1	13	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80104	2
801040204	80104022	8010402	8	101	110	110	2	4	-1	4	4	1	10	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80104	2
801040301	-1	8010403	8	101	110	-1	2	1	-1	3	5	2	43	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	4	4	4	-1	-1	-1	-1	80104	3
801040302	-1	8010403	8	101	110	-1	2	2	-1	3	5	1	44	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	4	-1	-1	-1	-1	80104	3
801040303	80104032	8010403	8	101	110	110	2	3	-1	3	5	1	11	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	14	-1	-1	-1	-1	80104	3
801040304	-1	8010403	8	101	110	-1	2	4	-1	3	5	1	8	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	14	-1	-1	-1	-1	80104	3
801040305	-1	8010403	8	101	110	-1	2	5	-1	3	5	1	5	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	14	0	-1	-1	-1	-1	80104	3
801040701	-1	8010407	8	101	110	-1	2	1	-1	3	4	2	38	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	80104	7
801040702	-1	8010407	8	101	110	-1	2	2	-1	3	4	1	40	2	-1	2	-1	-1	3	-1	3	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80104	7
801040703	80104072	8010407	8	101	110	110	2	3	-1	3	4	1	7	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80104	7
801040704	-1	8010407	8	101	110	-1	2	4	-1	3	4	2	5	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80104	7
801041501	80104151	8010415	8	101	110	110	1	1	1	-1	2	2	65	2	-1	3	-1	1	6	-1	6	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	80104	15
801041502	-1	8010415	8	101	110	-1	1	2	1	-1	2	1	68	2	-1	3	-1	1	6	-1	6	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	80104	15
801042001	-1	8010420	8	101	110	-1	2	1	-1	3	4	2	41	2	-1	2	-1	-1	6	-1	6	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	80104	20
801042002	-1	8010420	8	101	110	-1	2	2	-1	3	4	1	48	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80104	20
801042003	80104202	8010420	8	101	110	110	2	3	-1	3	4	1	5	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80104	20
801042004	-1	8010420	8	101	110	-1	2	4	-1	3	4	1	12	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80104	20
801042101	-1	8010421	8	101	110	-1	2	1	-1	2	3	2	50	5	2	2	-1	-1	5	-1	5	1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	80104	21
801042102	80104212	8010421	8	101	110	110	2	2	-1	2	3	1	17	1	2	1	2	2	5	-1	5	1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	80104	21
801042103	-1	8010421	8	101	110	-1	2	3	-1	2	3	2	14	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	80104	21
801042201	80104221	8010422	8	101	110	110	1	1	1	-1	3	2	33	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	80104	22
801042202	-1	8010422	8	101	110	-1	1	2	1	-1	3	1	32	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	80104	22
801042203	-1	8010422	8	101	110	-1	1	3	1	-1	3	1	1	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	80104	22
801042401	-1	8010424	8	101	110	-1	2	1	-1	3	4	2	47	1	1	2	-1	-1	1	-1	1	1	1	0	0	3	4	4	-1	-1	-1	-1	-1	80104	24
801042402	-1	8010424	8	101	110	-1	2	2	-1	3	4	1	33	1	1	2	-1	-1	5	-1	5	1	1	3	3	0	4	4	-1	-1	-1	-1	-1	80104	24
801042403	80104242	8010424	8	101	110	110	2	3	-1	3	4	2	3	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80104	24
801042404	-1	8010424	8	101	110	-1	2	4	-1	3	4	1	3	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80104	24
801050101	80105011	8010501	8	101	110	110	1	1	1	-1	2	2	67	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80105	1
801050102	-1	8010501	8	101	110	-1	1	2	1	-1	2	1	67	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80105	1
801051301	80105131	8010513	8	101	110	110	1	1	1	3	4	2	39	2	-1	3	-1	1	6	-1	6	1	1	1	0	1	4	7	-1	-1	-1	-1	-1	80105	13
801051302	-1	8010513	8	101	110	-1	1	2	1	3	4	1	49	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	80105	13
801051303	80105132	8010513	8	101	110	110	1	3	1	3	4	2	1	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	16	-1	-1	-1	-1	-1	80105	13
801051304	-1	8010513	8	101	110	-1	1	4	1	3	4	2	14	-1	-1	1	-1	-1	1	-1	1	1	1	9	12	9	16	0	-1	-1	-1	-1	-1	80105	13
801051501	80105151	8010515	8	101	110	110	1	1	1	-1	2	2	64	2	-1	3	-1	1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	80105	15
801051502	-1	8010515	8	101	110	-1	1	2	1	-1	2	1	67	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	80105	15
801052101	-1	8010521	8	101	110	-1	2	1	-1	2	3	2	48	2	-1	2	-1	-1	1	-1	1	1	1	1	0	4	1	-1	-1	-1	-1	-1	-1	80105	21
801052102	80105212	8010521	8	101	110	110	2	2	-1	2	3	2	16	1	2	1	2	2	1	-1	1	1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	80105	21
801052103	-1	8010521	8	101	110	-1	2	3	-1	2	3	1	47	2	-1	2	-1	-1	1	-1	1	1	1	0	1	4	0	-1	-1	-1	-1	-1	-1	80105	21
801052701	-1	8010527	8	101	110	-1	2	1	-1	2	4	2	43	2	-1	2	-1	-1	5	-1	5	1	1	0	0	4	1	4	-1	-1	-1	-1	-1	80105	27
801052702	80105272	8010527	8	101	110	110	2	2	-1	2	4	2	7	-1	-1	1	-1	-1	5	-1	5	2	2	9	9	0	9	14	-1	-1	-1	-1	-1	80105	27
801052703	-1	8010527	8	101	110	-1	2	3	-1	2	4	1	46	2	-1	2	-1	-1	5	-1	5	2	3	1	1	4	0	4	-1	-1	-1	-1	-1	80105	27
801052704	-1	8010527	8	101	110	-1	2	4	-1	2	4	1	6	-1	-1	1	-1	-1	5	-1	5	2	2	9	9	14	9	0	-1	-1	-1	-1	-1	80105	27
801060601	80106061	8010606	8	101	110	110	1	1	1	3	5	1	48	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	4	4	-1	-1	-1	-1	80106	6
801060602	-1	8010606	8	101	110	-1	1	2	1	3	5	2	49	2	-1	2	-1	-1	5	-1	5	1	1	1	1	0	4	4	4	-1	-1	-1	-1	80106	6
801060603	80106062	8010606	8	101	110	110	1	3	1	3	5	2	14	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	14	-1	-1	-1	-1	80106	6
801060604	-1	8010606	8	101	110	-1	1	4	1	3	5	2	19	1	2	1	2	2	1	-1	1	1	1	9	9	9	14	0	14	-1	-1	-1	-1	80106	6
801060605	-1	8010606	8	101	110	-1	1	5	1	3	5	1	17	1	2	1	1	-1	5	-1	5	1	1	9	9	9	14	14	0	-1	-1	-1	-1	80106	6
801061101	-1	8010611	8	101	110	-1	2	1	-1	3	4	2	39	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	80106	11
801061102	-1	8010611	8	101	110	-1	2	2	-1	3	4	1	54	2	-1	2	-1	-1	5	-1	5	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	80106	11
801061103	80106112	8010611	8	101	110	110	2	3	-1	3	4	1	7	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80106	11
801061104	-1	8010611	8	101	110	-1	2	4	-1	3	4	2	4	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80106	11
801061401	80106141	8010614	8	101	110	110	1	1	1	-1	1	1	64	6	-1	3	-1	1	5	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80106	14
801061701	-1	8010617	8	101	110	-1	2	1	-1	3	3	1	34	2	-1	2	-1	-1	6	-1	6	2	4	0	0	1	4	-1	-1	-1	-1	-1	-1	80106	17
801061702	-1	8010617	8	101	110	-1	2	2	-1	3	3	2	32	2	-1	2	-1	-1	6	-1	6	2	4	1	1	0	4	-1	-1	-1	-1	-1	-1	80106	17
801061703	80106172	8010617	8	101	110	110	2	3	-1	3	3	2	3	-1	-1	3	-1	-1	6	-1	6	2	4	9	9	9	0	-1	-1	-1	-1	-1	-1	80106	17
801061901	80106191	8010619	8	101	110	110	1	1	1	-1	2	2	68	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	80106	19
801061902	-1	8010619	8	101	110	-1	1	2	1	-1	2	1	70	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	80106	19
801062101	-1	8010621	8	101	110	-1	2	1	-1	4	4	2	29	1	1	3	-1	1	1	-1	1	1	1	3	0	4	3	4	-1	-1	-1	-1	-1	80106	21
801062102	-1	8010621	8	101	110	-1	2	2	-1	4	4	2	7	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	9	14	-1	-1	-1	-1	-1	80106	21
801062103	-1	8010621	8	101	110	-1	2	3	-1	4	4	1	34	1	1	2	-1	-1	5	-1	5	1	1	0	3	4	0	7	-1	-1	-1	-1	-1	80106	21
801062104	80106212	8010621	8	101	110	110	2	4	-1	4	4	1	11	-1	-1	1	-1	-1	5	-1	5	1	1	12	9	14	12	0	-1	-1	-1	-1	-1	80106	21
801062201	80106221	8010622	8	101	110	110	1	1	1	3	3	1	46	2	-1	2	-1	-1	6	-1	6	2	3	0	0	1	4	-1	-1	-1	-1	-1	-1	80106	22
801062202	-1	8010622	8	101	110	-1	1	2	1	3	3	2	43	2	-1	1	2	2	6	-1	6	2	3	1	1	0	4	-1	-1	-1	-1	-1	-1	80106	22
801062203	80106222	8010622	8	101	110	110	1	3	1	3	3	1	9	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	0	-1	-1	-1	-1	-1	-1	80106	22
801062601	-1	8010626	8	101	110	-1	2	1	-1	3	4	2	36	2	-1	2	-1	-1	5	-1	5	2	5	0	0	1	4	4	-1	-1	-1	-1	-1	80106	26
801062602	-1	8010626	8	101	110	-1	2	2	-1	3	4	1	42	2	-1	2	-1	-1	5	-1	5	1	1	1	1	0	7	7	-1	-1	-1	-1	-1	80106	26
801062603	80106262	8010626	8	101	110	110	2	3	-1	3	4	2	14	-1	-1	1	-1	-1	5	-1	5	2	5	9	9	12	0	14	-1	-1	-1	-1	-1	80106	26
801062604	-1	8010626	8	101	110	-1	2	4	-1	3	4	1	11	-1	-1	1	-1	-1	5	-1	5	2	5	9	9	12	14	0	-1	-1	-1	-1	-1	80106	26
801062801	80106281	8010628	8	101	110	110	1	1	1	3	4	1	45	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	5	-1	-1	-1	-1	-1	80106	28
801062802	-1	8010628	8	101	110	-1	1	2	1	3	4	2	45	2	-1	2	-1	-1	2	-1	2	1	1	1	1	0	4	5	-1	-1	-1	-1	-1	80106	28
801062803	80106282	8010628	8	101	110	110	1	3	1	3	4	1	12	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	17	-1	-1	-1	-1	-1	80106	28
801062804	-1	8010628	8	101	110	-1	1	4	1	3	4	2	8	-1	-1	1	-1	-1	1	-1	1	1	1	10	10	10	17	0	-1	-1	-1	-1	-1	80106	28
801070101	80107011	8010701	8	101	110	110	1	1	1	-1	4	1	52	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	80107	1
801070102	-1	8010701	8	101	110	-1	1	2	1	-1	4	2	52	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	80107	1
801070103	-1	8010701	8	101	110	-1	1	3	1	-1	4	1	21	1	2	3	-1	2	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80107	1
801070104	-1	8010701	8	101	110	-1	1	4	1	-1	4	1	21	1	2	2	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80107	1
801070601	80107061	8010706	8	101	110	110	1	1	1	-1	2	2	64	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80107	6
801070602	-1	8010706	8	101	110	-1	1	2	1	-1	2	1	66	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80107	6
801070701	-1	8010707	8	101	110	-1	2	1	-1	4	4	1	42	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	80107	7
801070702	-1	8010707	8	101	110	-1	2	2	-1	4	4	2	39	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	80107	7
801070703	-1	8010707	8	101	110	-1	2	3	-1	4	4	2	1	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80107	7
801070704	80107072	8010707	8	101	110	110	2	4	-1	4	4	1	6	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80107	7
801071301	80107131	8010713	8	101	110	110	1	1	1	-1	2	1	76	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80107	13
801071302	-1	8010713	8	101	110	-1	1	2	1	-1	2	2	75	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80107	13
801071401	-1	8010714	8	101	110	-1	1	1	2	4	4	1	51	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	4	14	-1	-1	-1	-1	-1	80107	14
801071402	80107141	8010714	8	101	110	110	1	2	2	4	4	2	51	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	80107	14
801071403	-1	8010714	8	101	110	-1	1	3	2	4	4	1	27	1	2	3	-1	2	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80107	14
801071404	80107142	8010714	8	101	110	110	1	4	2	4	4	2	15	-1	-1	1	-1	-1	1	-1	1	1	1	14	14	9	14	0	-1	-1	-1	-1	-1	80107	14
801071501	80107151	8010715	8	101	110	110	1	1	1	-1	2	1	75	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80107	15
801071502	-1	8010715	8	101	110	-1	1	2	1	-1	2	2	71	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80107	15
801071801	80107181	8010718	8	101	110	110	1	1	1	-1	2	1	59	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	80107	18
801071802	-1	8010718	8	101	110	-1	1	2	1	-1	2	2	55	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	80107	18
801071901	80107191	8010719	8	101	110	110	1	1	1	-1	1	1	62	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80107	19
801072401	-1	8010724	8	101	110	-1	2	1	-1	3	4	2	41	1	1	2	-1	-1	6	-1	6	1	1	3	0	3	4	4	-1	-1	-1	-1	-1	80107	24
801072402	-1	8010724	8	101	110	-1	2	2	-1	3	4	1	33	1	1	2	-1	-1	6	-1	6	1	1	0	3	0	4	4	-1	-1	-1	-1	-1	80107	24
801072403	80107242	8010724	8	101	110	110	2	3	-1	3	4	2	8	-1	-1	1	-1	-1	6	-1	6	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	80107	24
801072404	-1	8010724	8	101	110	-1	2	4	-1	3	4	1	5	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	80107	24
801080601	80108061	8010806	8	101	110	110	1	1	1	-1	1	2	93	6	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80108	6
801081401	80108141	8010814	8	101	110	110	1	1	1	3	5	2	36	2	-1	2	-1	-1	5	-1	5	1	1	1	0	1	4	4	14	-1	-1	-1	-1	80108	14
801081402	-1	8010814	8	101	110	-1	1	2	1	3	5	1	36	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	4	4	-1	-1	-1	-1	80108	14
801081403	80108142	8010814	8	101	110	110	1	3	1	3	5	2	8	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	14	-1	-1	-1	-1	80108	14
