surveyyr	Country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarStat	LiveWith	MarSt2	LiveW2	WrkStat	PTWork	EverWk	NatIDG	NatIDN	NatIDU	EthGrG	EthGrN	EthGrU	RHRP	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
2	302	110	110	1	2	2	-1	2	2	60	2	-1	-4	-4	3	-1	1	2	-1	2	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	4	2121004	212100402	21210041
2	302	110	110	1	1	1	-1	2	1	56	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	8	2121008	212100801	21210081
2	302	110	-1	1	2	1	-1	2	2	56	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	8	2121008	212100802	-1
2	302	110	110	1	1	1	3	5	1	28	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	18	2121018	212101801	21210181
2	302	110	-1	1	2	1	3	5	2	21	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	1	0	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	18	2121018	212101802	-1
2	302	110	110	1	3	1	3	5	2	6	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	13	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	18	2121018	212101803	21210182
2	302	110	-1	1	4	1	3	5	2	5	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	13	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	18	2121018	212101804	-1
2	302	110	-1	1	5	1	3	5	1	1	-1	-1	-4	-4	-1	-1	-1	2	-1	2	1	-1	1	8	8	8	13	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21210	18	2121018	212101805	-1
2	201	110	110	1	1	1	-1	2	2	69	2	-1	-4	-4	3	-1	2	3	-1	3	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	3	2121103	212110301	21211031
2	201	110	-1	1	2	1	-1	2	1	72	2	-1	-4	-4	3	-1	1	3	-1	3	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	3	2121103	212110302	-1
2	201	110	110	1	1	1	3	3	2	30	3	2	-4	-4	3	-1	1	3	-1	3	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	4	2121104	212110401	21211041
2	201	110	-1	1	2	1	3	3	1	4	-1	-1	-4	-4	-1	-1	-1	3	-1	3	1	-1	1	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	4	2121104	212110402	-1
2	201	110	110	1	3	1	3	3	1	3	-1	-1	-4	-4	-1	-1	-1	3	-1	3	1	-1	1	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	4	2121104	212110403	21211042
2	201	110	110	1	1	1	-1	2	2	74	2	-1	-4	-4	3	-1	1	3	-1	3	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	7	2121107	212110701	21211071
2	201	110	-1	1	2	1	-1	2	1	75	2	-1	-4	-4	2	-1	-1	3	-1	3	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	7	2121107	212110702	-1
2	201	110	110	1	1	1	3	3	2	46	1	2	-4	-4	2	-1	-1	3	-1	3	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	8	2121108	212110801	21211081
2	201	110	-1	1	2	1	3	3	2	17	1	2	-4	-4	1	2	2	3	-1	3	1	-1	1	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	8	2121108	212110802	-1
2	201	110	110	1	3	1	3	3	1	12	-1	-1	-4	-4	1	-1	-1	3	-1	3	1	-1	1	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	8	2121108	212110803	21211082
2	201	110	110	1	1	1	-1	2	2	58	2	-1	-4	-4	3	-1	1	3	-1	3	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	10	2121110	212111001	21211101
2	201	110	-1	1	2	1	-1	2	1	62	2	-1	-4	-4	2	-1	-1	3	-1	3	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	10	2121110	212111002	-1
2	201	110	110	1	1	1	3	4	2	30	2	-1	-4	-4	2	-1	-1	3	-1	3	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	17	2121117	212111701	21211171
2	201	110	-1	1	2	1	3	4	1	33	2	-1	-4	-4	2	-1	-1	3	-1	3	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	17	2121117	212111702	-1
2	201	110	110	1	3	1	3	4	1	6	-1	-1	-4	-4	1	-1	-1	3	-1	3	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	17	2121117	212111703	21211172
2	201	110	-1	1	4	1	3	4	2	10	-1	-1	-4	-4	1	-1	-1	3	-1	3	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	17	2121117	212111704	-1
2	201	110	110	1	1	1	-1	2	2	41	1	1	-4	-4	3	-1	1	3	-1	3	1	-1	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	18	2121118	212111801	21211181
2	201	110	-1	1	2	1	-1	2	1	40	1	1	-4	-4	3	-1	1	3	-1	3	1	-1	1	2	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21211	18	2121118	212111802	-1
2	101	110	110	1	1	1	-1	2	2	54	2	-1	-4	-4	3	-1	2	6	-1	6	15	-1	11	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	1	2121201	212120101	21212011
2	101	110	-1	1	2	1	-1	2	1	71	2	-1	-4	-4	3	-1	1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	1	2121201	212120102	-1
2	101	210	110	1	1	1	4	5	1	52	4	2	-4	-4	2	-1	-1	5	-1	5	12	-1	8	0	0	21	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	4	2121204	212120401	21212041
2	101	210	-1	1	2	1	4	5	2	49	4	2	-4	-4	2	-1	-1	5	-1	5	12	-1	8	21	21	0	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	4	2121204	212120402	-1
2	101	210	-1	1	3	1	4	5	1	19	1	2	-4	-4	1	2	2	5	-1	5	12	-1	8	8	8	8	0	13	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	4	2121204	212120403	-1
2	101	210	432	1	4	1	4	5	2	17	1	2	-4	-4	1	2	2	5	-1	5	12	-1	8	8	8	8	13	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	4	2121204	212120404	21212042
2	101	210	-1	1	5	1	4	5	1	12	-1	-1	-4	-4	1	-1	-1	5	-1	5	12	-1	8	8	8	8	13	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	4	2121204	212120405	-1
2	101	110	110	1	1	1	4	4	2	44	2	-1	-4	-4	2	-1	-1	5	-1	5	11	-1	7	0	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	7	2121207	212120701	21212071
2	101	110	-1	1	2	1	4	4	1	45	2	-1	-4	-4	3	-1	1	5	-1	5	12	-1	8	1	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	7	2121207	212120702	-1
2	101	110	-1	1	3	1	4	4	2	15	-1	-1	-4	-4	1	-1	-1	5	-1	5	13	-1	9	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	7	2121207	212120703	-1
2	101	110	110	1	4	1	4	4	1	13	-1	-1	-4	-4	1	-1	-1	5	-1	5	13	-1	9	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	7	2121207	212120704	21212072
2	101	110	-1	2	1	-1	3	3	1	48	2	-1	-4	-4	3	-1	1	5	-1	5	15	-1	11	0	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	16	2121216	212121601	-1
2	101	110	-1	2	2	-1	3	3	2	43	2	-1	-4	-4	2	-1	-1	5	-1	5	15	-1	11	1	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	16	2121216	212121602	-1
2	101	110	110	2	3	-1	3	3	1	13	-1	-1	-4	-4	1	-1	-1	5	-1	5	15	-1	11	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	16	2121216	212121603	21212162
2	101	110	110	1	1	1	2	2	2	41	4	2	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	17	2121217	212121701	21212171
2	101	110	110	1	2	1	2	2	2	17	1	2	-4	-4	1	2	2	5	-1	5	4	-1	2	8	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21212	17	2121217	212121702	21212172
2	302	110	110	1	1	1	-1	1	2	73	5	-1	-4	-4	3	-1	1	2	-1	2	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	1	2121301	212130101	21213011
2	302	110	110	1	1	1	-1	3	1	24	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	7	2121307	212130701	21213071
2	302	110	-1	1	2	1	-1	3	2	25	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	7	2121307	212130702	-1
2	302	110	-1	1	3	1	-1	3	2	0	-1	-1	-4	-4	-1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	7	2121307	212130703	-1
2	302	110	-1	2	1	-1	3	3	2	45	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	9	2121309	212130901	-1
2	302	110	-1	2	2	-1	3	3	1	49	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	9	2121309	212130902	-1
2	302	110	110	2	3	-1	3	3	2	11	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	9	2121309	212130903	21213092
2	302	110	110	1	1	1	-1	2	1	24	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	10	2121310	212131001	21213101
2	302	110	-1	1	2	1	-1	2	2	26	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	10	2121310	212131002	-1
2	302	110	-1	2	1	-1	3	3	2	27	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	14	2121314	212131401	-1
2	302	110	-1	2	2	-1	3	3	1	26	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	14	2121314	212131402	-1
2	302	110	110	2	3	-1	3	3	1	4	-1	-1	-4	-4	-1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	14	2121314	212131403	21213142
2	302	110	110	1	1	1	3	4	2	37	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	17	2121317	212131701	21213171
2	302	110	-1	1	2	1	3	4	1	39	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	17	2121317	212131702	-1
2	302	110	110	1	3	1	3	4	2	15	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	17	2121317	212131703	21213172
2	302	110	-1	1	4	1	3	4	2	13	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	17	2121317	212131704	-1
2	302	210	431	1	1	1	3	4	1	26	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	6	6	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	21	2121321	212132101	21213211
2	302	210	-1	1	2	1	3	4	2	30	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	21	2121321	212132102	-1
2	302	210	110	1	3	1	3	4	1	9	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	11	11	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	21	2121321	212132103	21213212
2	302	210	-1	1	4	1	3	4	2	6	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	11	11	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	21	2121321	212132104	-1
2	302	110	-1	2	1	-1	4	4	2	50	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	24	2121324	212132401	-1
2	302	110	-1	2	2	-1	4	4	1	48	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	24	2121324	212132402	-1
2	302	110	-1	2	3	-1	4	4	2	17	1	2	-4	-4	1	1	-1	2	-1	2	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	24	2121324	212132403	-1
2	302	110	110	2	4	-1	4	4	2	15	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	24	2121324	212132404	21213242
2	302	110	-1	2	1	-1	4	4	2	42	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	25	2121325	212132501	-1
2	302	110	-1	2	2	-1	4	4	1	42	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	25	2121325	212132502	-1
2	302	110	-1	2	3	-1	4	4	2	16	1	2	-4	-4	1	1	-1	2	-1	2	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	25	2121325	212132503	-1
2	302	110	110	2	4	-1	4	4	2	12	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	25	2121325	212132504	21213252
2	302	110	-1	2	1	-1	5	6	2	36	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	20	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132601	-1
2	302	110	-1	2	2	-1	5	6	1	39	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	1	0	21	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132602	-1
2	302	110	-1	2	3	-1	5	6	2	81	5	2	-4	-4	3	-1	1	2	-1	2	1	-1	1	21	19	21	0	19	19	19	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132603	-1
2	302	110	-1	2	4	-1	5	6	2	10	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	20	0	13	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132604	-1
2	302	110	110	2	5	-1	5	6	2	7	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	20	13	0	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132605	21213262
2	302	110	-1	2	6	-1	5	6	1	0	-1	-1	-4	-4	-1	-1	-1	2	-1	2	1	-1	1	8	8	8	20	13	13	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21213	26	2121326	212132606	-1
2	101	110	110	1	1	1	-1	2	2	62	2	-1	-4	-4	3	-1	1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21214	4	2121404	212140401	21214041
2	101	110	-1	1	2	1	-1	2	1	61	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21214	4	2121404	212140402	-1
2	101	110	110	1	1	1	-1	2	2	59	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21214	10	2121410	212141001	21214101
2	101	110	-1	1	2	1	-1	2	1	61	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21214	10	2121410	212141002	-1
2	101	110	110	1	1	1	-1	1	1	68	4	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21214	18	2121418	212141801	21214181
2	101	110	110	1	1	1	-1	1	1	42	1	-1	-4	-4	2	-1	-1	1	-1	1	8	-1	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	3	2121503	212150301	21215031
2	101	110	110	1	1	1	-1	2	1	40	1	2	-4	-4	2	-1	-1	5	-1	5	1	-1	1	8	0	8	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	4	2121504	212150401	21215041
2	101	110	-1	1	2	1	-1	2	2	80	5	2	-4	-4	3	-1	2	5	-1	5	1	-1	1	0	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	4	2121504	212150402	-1
2	101	110	-1	2	1	-1	3	3	2	41	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	2	0	2	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	11	2121511	212151101	-1
2	101	110	-1	2	2	-1	3	3	1	46	4	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	2	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	11	2121511	212151102	-1
2	101	110	110	2	3	-1	3	3	2	7	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	11	2121511	212151103	21215112
2	101	110	-1	2	1	-1	4	5	2	42	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	14	2121514	212151401	-1
2	101	110	-1	2	2	-1	4	5	1	46	2	-1	-4	-4	2	-1	-1	5	-1	5	11	-1	7	0	1	0	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	14	2121514	212151402	-1
2	101	110	-1	2	3	-1	4	5	2	17	1	2	-4	-4	1	2	2	5	-1	5	11	-1	7	8	8	8	0	13	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	14	2121514	212151403	-1
2	101	110	110	2	4	-1	4	5	2	9	-1	-1	-4	-4	1	-1	-1	5	-1	5	11	-1	7	8	8	8	13	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	14	2121514	212151404	21215142
2	101	110	-1	2	5	-1	4	5	2	9	-1	-1	-4	-4	1	-1	-1	5	-1	5	11	-1	7	8	8	8	13	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	14	2121514	212151405	-1
2	101	110	110	1	1	1	-1	2	1	28	1	1	-4	-4	2	-1	-1	6	-1	6	2	-1	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	17	2121517	212151701	21215171
2	101	110	-1	1	2	1	-1	2	2	26	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	2	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	17	2121517	212151702	-1
2	101	110	110	1	1	1	-1	1	1	63	4	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21215	18	2121518	212151801	21215181
2	301	110	110	1	1	1	-1	1	2	44	4	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	3	2121603	212160301	21216031
2	301	110	-1	1	1	2	-1	3	2	77	2	-1	-4	-4	3	-1	1	2	-1	2	1	-1	1	0	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	4	2121604	212160401	-1
2	301	110	110	1	2	2	-1	3	1	77	2	-1	-4	-4	3	-1	1	5	-1	5	1	-1	1	1	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	4	2121604	212160402	21216041
2	301	110	-1	1	3	2	-1	3	1	48	1	2	-4	-4	3	-1	2	5	-1	5	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	4	2121604	212160403	-1
2	301	110	-1	2	1	-1	3	4	2	43	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	0	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	5	2121605	212160501	-1
2	301	110	-1	2	2	-1	3	4	1	40	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	5	2121605	212160502	-1
2	301	110	110	2	3	-1	3	4	1	13	-1	-1	-4	-4	1	-1	-1	2	-1	2	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	21216	5	2121605	212160503	21216052
