seriali	serialh	surveyyr	Outcome	IOut	ScrType	DMHSize7	Sex	AgeR	MarSt2_r	LiveW2	WrkStat	PTWork	EverWk	natidgby5_r	natidniy5_r	natiduky5	ethgrp5	ethgrp2	RelHRPr	Rel01r	Rel02r	Rel03r	Rel04r	Rel05r	Rel06r	Rel07r	Country
111106101	11110610	11	110	110	1	1	1	 	1	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	201
111106251	11110625	11	110	110	1	1	1	 	1	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	201
111106261	11110626	11	110	-1	2	5	2	 	2	-1	3	-1	1	4	-1	5	4	2	0	0	1	2	2	2	-1	-1	201
111106262	11110626	11	110	-1	2	5	1	 	2	-1	2	-1	-1	4	-1	5	4	2	1	1	0	2	2	2	-1	-1	201
111106263	11110626	11	110	-1	2	5	2	 	1	2	1	2	2	4	-1	5	4	2	3	3	3	0	4	4	-1	-1	201
111106264	11110626	11	110	110	2	5	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	-1	-1	201
111106265	11110626	11	110	-1	2	5	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	-1	-1	201
111106271	11110627	11	110	-1	2	5	2	 	1	1	2	-1	-1	4	-1	5	1	1	0	0	1	2	2	2	-1	-1	201
111106272	11110627	11	110	-1	2	5	1	 	1	1	2	-1	-1	4	-1	5	1	1	1	1	0	2	2	2	-1	-1	201
111106273	11110627	11	110	110	2	5	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	4	-1	-1	201
111106274	11110627	11	110	-1	2	5	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	4	-1	-1	201
111106275	11110627	11	110	-1	2	5	2	 	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	4	0	-1	-1	201
111107051	11110705	11	110	-1	2	5	1	 	2	-1	2	-1	-1	-1	1	6	1	1	0	0	1	2	2	2	-1	-1	401
111107052	11110705	11	110	-1	2	5	2	 	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	2	2	2	-1	-1	401
111107053	11110705	11	110	-1	2	5	2	 	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	4	4	-1	-1	401
111107054	11110705	11	110	110	2	5	2	 	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	0	4	-1	-1	401
111107055	11110705	11	110	-1	2	5	1	 	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	3	4	4	0	-1	-1	401
111107061	11110706	11	110	-1	2	5	1	 	2	-1	3	-1	1	-1	2	4	1	1	1	0	1	2	2	2	-1	-1	401
111107062	11110706	11	110	-1	2	5	2	 	2	-1	2	-1	-1	-1	2	4	1	1	0	1	0	2	2	2	-1	-1	401
111107063	11110706	11	110	110	2	5	1	 	1	2	1	2	2	-1	2	4	1	1	3	3	3	0	4	4	-1	-1	401
111107064	11110706	11	110	-1	2	5	1	 	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	3	4	0	4	-1	-1	401
111107065	11110706	11	110	-1	2	5	1	 	-1	-1	3	-1	-1	-1	2	4	1	1	3	3	3	4	4	0	-1	-1	401
111107231	11110723	11	110	110	1	3	1	 	5	2	3	-1	1	-1	2	4	1	1	2	0	2	2	-1	-1	-1	-1	401
111107232	11110723	11	110	-1	1	3	2	 	1	2	3	-1	1	-1	2	4	1	1	0	3	0	4	-1	-1	-1	-1	401
111107233	11110723	11	110	-1	1	3	1	 	1	2	3	-1	1	-1	2	4	1	1	4	3	4	0	-1	-1	-1	-1	401
111108041	11110804	11	110	110	1	1	2	 	4	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111108091	11110809	11	110	110	1	3	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	-1	-1	-1	-1	101
111108092	11110809	11	110	-1	1	3	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	-1	-1	-1	-1	101
111108093	11110809	11	110	110	1	3	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
111108101	11110810	11	110	110	1	1	2	 	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111108121	11110812	11	110	-1	2	5	2	 	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	2	-1	-1	101
111108122	11110812	11	110	-1	2	5	1	 	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	2	2	-1	-1	101
111108123	11110812	11	110	-1	2	5	2	 	1	2	1	1	-1	1	-1	1	1	1	3	3	3	0	4	4	-1	-1	101
111108124	11110812	11	110	110	2	5	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	4	-1	-1	101
111108125	11110812	11	110	-1	2	5	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	4	0	-1	-1	101
111108181	11110818	11	110	-1	2	4	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	-1	-1	-1	101
111108182	11110818	11	110	-1	2	4	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	2	-1	-1	-1	101
111108183	11110818	11	110	-1	2	4	2	 	1	2	2	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
111108184	11110818	11	110	110	2	4	1	 	1	2	1	1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111108231	11110823	11	110	110	1	2	1	 	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	101
111108232	11110823	11	110	-1	1	2	2	 	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	101
111108241	11110824	11	110	110	1	1	1	 	4	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111108251	11110825	11	110	110	1	4	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
111108252	11110825	11	110	-1	1	4	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
111108253	11110825	11	110	-1	1	4	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
111108254	11110825	11	110	110	1	4	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111108271	11110827	11	110	-1	2	4	1	 	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	2	2	-1	-1	-1	101
111108272	11110827	11	110	-1	2	4	2	 	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	2	2	-1	-1	-1	101
111108273	11110827	11	110	110	2	4	1	 	1	2	1	1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
111108274	11110827	11	110	-1	2	4	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
111108281	11110828	11	110	110	1	2	1	 	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
111108282	11110828	11	110	-1	1	2	2	 	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	101
111109011	11110901	11	110	-1	2	4	2	 	1	1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
111109012	11110901	11	110	-1	2	4	1	 	1	1	2	-1	-1	1	-1	1	1	1	0	1	0	5	2	-1	-1	-1	101
111109013	11110901	11	110	110	2	4	1	 	1	2	1	1	-1	1	-1	1	1	1	5	3	5	0	4	-1	-1	-1	101
111109014	11110901	11	110	-1	2	4	2	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111109021	11110902	11	110	110	1	2	2	 	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
111109022	11110902	11	110	-1	1	2	1	 	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
111109131	11110913	11	110	110	1	1	1	 	1	-1	2	-1	-1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111109211	11110921	11	110	-1	2	3	2	 	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	-1	-1	-1	-1	101
111109212	11110921	11	110	-1	2	3	1	 	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	-1	-1	-1	-1	101
111109213	11110921	11	110	110	2	3	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
111109231	11110923	11	110	110	1	2	2	 	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	101
111109232	11110923	11	110	-1	1	2	1	 	2	-1	3	-1	1	4	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	101
111109241	11110924	11	110	110	1	2	1	 	5	2	2	-1	-1	4	-1	5	1	1	0	0	2	-1	-1	-1	-1	-1	101
111109242	11110924	11	110	-1	1	2	1	 	1	2	3	-1	1	4	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	101
111109281	11110928	11	110	110	1	3	2	 	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	101
111109282	11110928	11	110	-1	1	3	1	 	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	2	-1	-1	-1	-1	101
111109283	11110928	11	110	110	1	3	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	-1	-1	-1	-1	101
111110011	11111001	11	110	110	1	5	1	 	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	2	-1	-1	101
111110012	11111001	11	110	-1	1	5	2	 	2	-1	3	-1	1	4	-1	5	4	2	1	1	0	2	2	2	-1	-1	101
111110013	11111001	11	110	-1	1	5	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	0	4	4	-1	-1	101
111110014	11111001	11	110	110	1	5	1	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	-1	-1	101
111110015	11111001	11	110	-1	1	5	1	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	-1	-1	101
111110021	11111002	11	110	110	1	1	1	 	1	-1	2	-1	-1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111110041	11111004	11	110	-1	1	6	2	 	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	2	2	2	2	-1	101
111110042	11111004	11	110	110	1	6	1	 	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	2	2	2	2	-1	101
111110043	11111004	11	110	-1	1	6	1	 	1	2	1	2	2	1	-1	1	1	1	3	3	3	0	4	4	4	-1	101
111110044	11111004	11	110	-1	1	6	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	4	4	-1	101
111110045	11111004	11	110	110	1	6	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	4	0	4	-1	101
111110046	11111004	11	110	-1	1	6	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	4	4	0	-1	101
111110061	11111006	11	110	-1	2	6	2	 	2	-1	3	-1	1	4	-1	5	4	2	1	0	1	2	2	2	2	-1	101
111110062	11111006	11	110	-1	2	6	1	 	2	-1	2	-1	-1	4	-1	5	4	2	0	1	0	2	2	2	2	-1	101
111110063	11111006	11	110	-1	2	6	1	 	1	2	2	-1	-1	4	-1	5	4	2	3	3	3	0	4	4	4	-1	101
111110064	11111006	11	110	-1	2	6	2	 	1	2	2	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	4	-1	101
111110065	11111006	11	110	110	2	6	1	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	4	-1	101
111110066	11111006	11	110	-1	2	6	2	 	1	2	2	-1	-1	4	-1	5	4	2	3	3	3	4	4	4	0	-1	101
111110111	11111011	11	110	-1	2	3	2	 	2	-1	2	-1	-1	4	-1	5	4	2	1	0	1	2	-1	-1	-1	-1	101
111110112	11111011	11	110	-1	2	3	1	 	2	-1	2	-1	-1	4	-1	5	4	2	0	1	0	2	-1	-1	-1	-1	101
111110113	11111011	11	110	110	2	3	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	0	-1	-1	-1	-1	101
111110131	11111013	11	110	110	1	1	1	 	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111110181	11111018	11	110	-1	2	6	1	 	2	-1	2	-1	-1	4	-1	5	4	2	3	0	1	3	3	2	4	-1	101
111110182	11111018	11	110	-1	2	6	2	 	2	-1	3	-1	2	5	-1	6	4	2	3	1	0	3	3	2	4	-1	101
111110183	11111018	11	110	-1	2	6	2	 	2	-1	3	-1	2	4	-1	5	4	2	1	2	2	0	1	5	2	-1	101
111110184	11111018	11	110	-1	2	6	1	 	2	-1	3	-1	1	4	-1	5	4	2	0	2	2	1	0	5	2	-1	101
111110185	11111018	11	110	110	2	6	1	 	-1	-1	3	-1	-1	4	-1	5	4	2	5	3	3	5	5	0	5	-1	101
111110186	11111018	11	110	-1	2	6	2	 	1	2	2	-1	-1	4	-1	5	4	2	3	4	4	3	3	5	0	-1	101
111110241	11111024	11	110	110	1	2	2	 	1	2	2	-1	-1	4	-1	5	1	1	0	0	2	-1	-1	-1	-1	-1	101
111110242	11111024	11	110	110	1	2	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	101
111110271	11111027	11	110	-1	2	6	1	 	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	2	2	-1	101
111110272	11111027	11	110	-1	2	6	2	 	2	-1	3	-1	2	4	-1	5	4	2	1	1	0	2	2	2	2	-1	101
111110273	11111027	11	110	-1	2	6	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	0	4	4	4	-1	101
111110274	11111027	11	110	110	2	6	2	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	4	-1	101
111110275	11111027	11	110	-1	2	6	1	 	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	4	-1	101
111110276	11111027	11	110	-1	2	6	2	 	-1	-1	3	-1	-1	4	-1	5	4	2	3	3	3	4	4	4	0	-1	101
111111021	11111102	11	110	-1	1	2	1	 	2	-1	3	-1	1	-1	4	4	1	1	0	0	1	-1	-1	-1	-1	-1	401
111111022	11111102	11	110	110	1	2	2	 	2	-1	2	-1	-1	-1	4	6	4	2	1	1	0	-1	-1	-1	-1	-1	401
111111041	11111104	11	110	110	1	2	1	 	2	-1	3	-1	1	-1	2	4	1	1	0	0	1	-1	-1	-1	-1	-1	401
111111042	11111104	11	110	-1	1	2	2	 	2	-1	3	-1	1	-1	4	6	1	1	1	1	0	-1	-1	-1	-1	-1	401
111111091	11111109	11	110	110	1	1	2	 	1	-1	3	-1	2	-1	2	4	1	1	0	0	-1	-1	-1	-1	-1	-1	401
111111131	11111113	11	110	110	1	1	2	 	5	-1	3	-1	1	-1	3	5	1	1	0	0	-1	-1	-1	-1	-1	-1	401
111111241	11111124	11	110	110	1	2	1	 	2	-1	3	-1	1	-1	3	5	1	1	0	0	1	-1	-1	-1	-1	-1	401
111111242	11111124	11	110	-1	1	2	2	 	2	-1	3	-1	1	-1	3	5	1	1	1	1	0	-1	-1	-1	-1	-1	401
111111281	11111128	11	110	110	1	3	1	 	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	-1	-1	-1	-1	401
111111282	11111128	11	110	-1	1	3	2	 	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	2	-1	-1	-1	-1	401
111111283	11111128	11	110	110	1	3	2	 	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	-1	-1	-1	-1	401
111112021	11111202	11	110	110	1	1	2	 	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111112031	11111203	11	110	-1	2	4	2	 	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
111112032	11111203	11	110	-1	2	4	1	 	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
111112033	11111203	11	110	-1	2	4	1	 	1	2	2	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
111112034	11111203	11	110	110	2	4	1	 	1	2	1	2	2	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
111112091	11111209	11	110	110	1	3	2	 	4	1	2	-1	-1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	101
111112092	11111209	11	110	-1	1	3	1	 	4	1	2	-1	-1	4	-1	5	1	1	1	1	0	5	-1	-1	-1	-1	101
111112093	11111209	11	110	110	1	3	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	5	0	-1	-1	-1	-1	101
111112131	11111213	11	110	110	1	4	1	 	1	1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	-1	-1	-1	101
111112132	11111213	11	110	-1	1	4	2	 	1	1	2	-1	-1	1	-1	1	1	1	1	1	0	2	2	-1	-1	-1	101
111112133	11111213	11	110	-1	1	4	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
111112134	11111213	11	110	110	1	4	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111112151	11111215	11	110	-1	2	2	2	 	1	2	3	-1	1	1	-1	1	1	1	0	0	2	-1	-1	-1	-1	-1	101
111112152	11111215	11	110	110	2	2	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	0	-1	-1	-1	-1	-1	101
111112221	11111222	11	110	-1	2	3	2	 	1	2	3	-1	1	1	-1	1	1	1	0	0	2	2	-1	-1	-1	-1	101
111112222	11111222	11	110	-1	2	3	1	 	1	2	1	2	2	1	-1	1	1	1	3	3	0	4	-1	-1	-1	-1	101
111112223	11111222	11	110	110	2	3	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	4	0	-1	-1	-1	-1	101
111112241	11111224	11	210	-1	1	5	2	 	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	2	2	5	-1	-1	101
111112242	11111224	11	210	440	1	5	1	 	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	2	2	5	-1	-1	101
111112243	11111224	11	210	-1	1	5	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	5	-1	-1	101
111112244	11111224	11	210	-1	1	5	2	 	1	2	2	-1	-1	4	-1	5	1	1	3	3	3	4	0	2	-1	-1	101
111112245	11111224	11	210	110	1	5	2	 	-1	-1	3	-1	-1	4	-1	5	1	1	5	5	5	5	3	0	-1	-1	101
111112261	11111226	11	110	-1	2	4	2	 	1	2	1	1	-1	4	-1	5	1	1	3	0	3	5	5	-1	-1	-1	101
111112262	11111226	11	110	-1	2	4	2	 	1	2	2	-1	-1	4	-1	5	1	1	0	2	0	2	2	-1	-1	-1	101
111112263	11111226	11	110	-1	2	4	2	 	-1	-1	1	-1	-1	4	-1	5	2	2	3	5	3	0	4	-1	-1	-1	101
111112264	11111226	11	110	110	2	4	1	 	-1	-1	1	-1	-1	4	-1	5	2	2	3	5	3	4	0	-1	-1	-1	101
111113041	11111304	11	110	-1	1	4	2	 	2	-1	3	-1	1	4	-1	5	5	2	1	0	1	2	2	-1	-1	-1	101
111113042	11111304	11	110	110	1	4	1	 	2	-1	2	-1	-1	4	-1	5	5	2	0	1	0	2	2	-1	-1	-1	101
111113043	11111304	11	110	110	1	4	1	 	-1	-1	1	-1	-1	4	-1	5	5	2	3	3	3	0	4	-1	-1	-1	101
111113044	11111304	11	110	-1	1	4	2	 	-1	-1	1	-1	-1	4	-1	5	5	2	3	3	3	4	0	-1	-1	-1	101
111113111	11111311	11	110	110	2	5	1	 	1	2	1	1	-1	1	-1	1	1	1	3	0	3	3	4	4	-1	-1	101
111113112	11111311	11	110	-1	2	5	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	2	0	1	2	2	-1	-1	101
111113113	11111311	11	110	-1	2	5	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	2	1	0	2	2	-1	-1	101
111113114	11111311	11	110	-1	2	5	1	 	1	2	2	-1	-1	1	-1	1	1	1	3	4	3	3	0	4	-1	-1	101
111113115	11111311	11	110	-1	2	5	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	4	3	3	4	0	-1	-1	101
111113131	11111313	11	110	110	1	2	1	 	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
111113132	11111313	11	110	-1	1	2	2	 	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
111113281	11111328	11	110	110	1	2	1	 	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
111113282	11111328	11	110	-1	1	2	2	 	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
111201131	11120113	11	110	110	1	1	1	 	1	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111201171	11120117	11	110	-1	2	5	2	 	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	2	-1	-1	101
111201172	11120117	11	110	-1	2	5	1	 	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	2	2	-1	-1	101
111201173	11120117	11	110	-1	2	5	2	 	1	2	1	2	2	1	-1	1	1	1	3	3	3	0	4	4	-1	-1	101
111201174	11120117	11	110	110	2	5	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	4	-1	-1	101
111201175	11120117	11	110	-1	2	5	1	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	4	0	-1	-1	101
111201231	11120123	11	110	110	1	5	2	 	5	2	3	-1	1	4	-1	5	1	1	0	0	2	5	5	5	-1	-1	101
111201232	11120123	11	110	-1	1	5	2	 	4	2	3	-1	1	4	-1	5	1	1	3	3	0	2	2	2	-1	-1	101
111201233	11120123	11	110	110	1	5	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	5	5	3	0	4	4	-1	-1	101
111201234	11120123	11	110	-1	1	5	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	5	5	3	4	0	4	-1	-1	101
111201235	11120123	11	110	-1	1	5	1	 	-1	-1	3	-1	-1	4	-1	5	1	1	5	5	3	4	4	0	-1	-1	101
111202131	11120213	11	110	110	1	3	1	 	1	1	2	-1	-1	3	-1	3	1	1	0	0	1	2	-1	-1	-1	-1	201
111202132	11120213	11	110	-1	1	3	2	 	1	1	2	-1	-1	3	-1	3	1	1	1	1	0	2	-1	-1	-1	-1	201
111202133	11120213	11	110	-1	1	3	2	 	-1	-1	3	-1	-1	3	-1	3	1	1	3	3	3	0	-1	-1	-1	-1	201
111202201	11120220	11	110	-1	2	3	2	 	1	1	1	2	1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	201
111202202	11120220	11	110	-1	2	3	1	 	4	1	3	-1	1	4	-1	5	1	1	1	1	0	5	-1	-1	-1	-1	201
111202203	11120220	11	110	110	2	3	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	5	0	-1	-1	-1	-1	201
111202231	11120223	11	110	110	1	2	2	 	2	-1	2	-1	-1	3	-1	3	1	1	1	0	1	-1	-1	-1	-1	-1	201
111202232	11120223	11	110	-1	1	2	1	 	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	201
111202281	11120228	11	110	110	1	4	1	 	1	1	2	-1	-1	5	-1	6	1	1	0	0	1	2	2	-1	-1	-1	201
111202282	11120228	11	110	-1	1	4	2	 	1	1	3	-1	1	5	-1	6	1	1	1	1	0	2	2	-1	-1	-1	201
111202283	11120228	11	110	-1	1	4	1	 	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	201
111202284	11120228	11	110	110	1	4	2	 	-1	-1	1	-1	-1	3	-1	3	1	1	3	3	3	4	0	-1	-1	-1	201
111203021	11120302	11	110	-1	1	4	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
111203022	11120302	11	110	110	1	4	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
111203023	11120302	11	110	110	1	4	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
111203024	11120302	11	110	-1	1	4	2	 	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111203121	11120312	11	110	-1	2	4	2	 	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
111203122	11120312	11	110	-1	2	4	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
111203123	11120312	11	110	110	2	4	1	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
111203124	11120312	11	110	-1	2	4	1	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
111203231	11120323	11	110	110	1	1	2	 	5	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111203281	11120328	11	110	110	1	2	2	 	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
111203282	11120328	11	110	-1	1	2	1	 	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
111204041	11120404	11	110	110	1	2	1	 	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
111204042	11120404	11	110	-1	1	2	2	 	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
111204101	11120410	11	110	110	1	2	1	 	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
111204102	11120410	11	110	-1	1	2	2	 	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
111204131	11120413	11	110	110	1	2	2	 	2	-1	3	-1	1	3	-1	3	1	1	1	0	1	-1	-1	-1	-1	-1	101
111204132	11120413	11	110	-1	1	2	1	 	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
111204231	11120423	11	110	110	1	6	2	 	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	2	2	2	2	-1	101
111204232	11120423	11	110	-1	1	6	1	 	2	-1	2	-1	-1	3	-1	3	1	1	0	1	0	2	2	2	2	-1	101
111204233	11120423	11	110	-1	1	6	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	4	4	-1	101
111204234	11120423	11	110	-1	1	6	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	4	4	-1	101
111204235	11120423	11	110	110	1	6	1	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	4	0	4	-1	101
111204236	11120423	11	110	-1	1	6	2	 	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	4	4	0	-1	101
111204241	11120424	11	110	110	1	1	2	 	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
111204251	11120425	11	110	110	1	3	1	 	1	1	2	-1	-1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	101
111204252	11120425	11	110	-1	1	3	2	 	1	1	2	-1	-1	5	-1	6	1	1	1	1	0	2	-1	-1	-1	-1	101
111204253	11120425	11	110	110	1	3	2	 	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	-1	-1	-1	-1	101
