surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	EthGrpGB	EthGrpNI	EthGrpUK	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
5	202	110	110	2	3	-1	3	3	1	16	1	2	1	2	2	3	-1	3	1	-1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	50711	21	5071121	507112103	50711212
5	101	110	110	1	1	1	3	4	2	42	1	2	3	-1	2	5	-1	5	1	-1	1	0	0	4	4	4	-1	-1	-1	-1	-1	-1	50712	1	5071201	507120101	50712011
5	101	110	-1	1	2	1	3	4	1	22	1	2	3	-1	2	5	-1	5	1	-1	1	9	9	0	14	14	-1	-1	-1	-1	-1	-1	50712	1	5071201	507120102	-1
5	101	110	110	1	3	1	3	4	2	11	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	14	0	14	-1	-1	-1	-1	-1	-1	50712	1	5071201	507120103	50712012
5	101	110	-1	1	4	1	3	4	2	10	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	14	14	0	-1	-1	-1	-1	-1	-1	50712	1	5071201	507120104	-1
5	101	110	110	1	1	1	-1	2	2	59	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50712	7	5071207	507120701	50712071
5	101	110	-1	1	2	1	-1	2	1	62	2	-1	3	-1	1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50712	7	5071207	507120702	-1
5	101	110	-1	2	1	-1	3	5	2	36	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	4	4	-1	-1	-1	-1	-1	50712	13	5071213	507121301	-1
5	101	110	-1	2	2	-1	3	5	1	40	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	4	4	4	-1	-1	-1	-1	-1	50712	13	5071213	507121302	-1
5	101	110	110	2	3	-1	3	5	1	3	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50712	13	5071213	507121303	50712132
5	101	110	-1	2	4	-1	3	5	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50712	13	5071213	507121304	-1
5	101	110	-1	2	5	-1	3	5	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	50712	13	5071213	507121305	-1
5	101	110	110	1	1	1	-1	3	1	61	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	50712	16	5071216	507121601	50712161
5	101	110	-1	1	2	1	-1	3	2	57	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	50712	16	5071216	507121602	-1
5	101	110	-1	1	3	1	-1	3	1	25	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50712	16	5071216	507121603	-1
5	101	110	110	1	1	1	-1	2	1	65	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50712	19	5071219	507121901	50712191
5	101	110	-1	1	2	1	-1	2	2	69	2	-1	3	-1	1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50712	19	5071219	507121902	-1
5	101	110	-1	1	1	2	3	4	2	48	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50712	24	5071224	507122401	-1
5	101	110	110	1	2	2	3	4	1	54	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	50712	24	5071224	507122402	50712241
5	101	110	110	1	3	2	3	4	2	14	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50712	24	5071224	507122403	50712242
5	101	110	-1	1	4	2	3	4	1	11	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50712	24	5071224	507122404	-1
5	101	110	110	1	1	1	-1	2	2	65	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50712	27	5071227	507122701	50712271
5	101	110	-1	1	2	1	-1	2	1	65	2	-1	3	-1	1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50712	27	5071227	507122702	-1
5	101	110	110	1	1	1	2	4	2	30	1	2	1	1	-1	1	-1	1	1	-1	1	0	0	4	4	4	-1	-1	-1	-1	-1	-1	50801	1	5080101	508010101	50801011
5	101	110	110	1	2	1	2	4	2	10	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	14	14	-1	-1	-1	-1	-1	-1	50801	1	5080101	508010102	50801012
5	101	110	-1	1	3	1	2	4	2	7	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	0	14	-1	-1	-1	-1	-1	-1	50801	1	5080101	508010103	-1
5	101	110	-1	1	4	1	2	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	14	14	0	-1	-1	-1	-1	-1	-1	50801	1	5080101	508010104	-1
5	101	110	110	1	1	1	-1	1	2	55	1	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50801	10	5080110	508011001	50801101
5	101	110	110	1	1	1	-1	2	2	55	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50801	14	5080114	508011401	50801141
5	101	110	-1	1	2	1	-1	2	1	60	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50801	14	5080114	508011402	-1
5	101	110	110	1	1	1	2	2	2	31	1	2	1	2	1	5	-1	5	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50801	16	5080116	508011601	50801161
5	101	110	110	1	2	1	2	2	1	2	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50801	16	5080116	508011602	50801162
5	101	110	110	1	1	1	3	4	1	30	1	1	2	-1	-1	1	-1	1	1	-1	1	0	0	3	4	4	-1	-1	-1	-1	-1	-1	50801	18	5080118	508011801	50801181
5	101	110	-1	1	2	1	3	4	2	29	1	1	3	-1	1	1	-1	1	1	-1	1	3	3	0	4	4	-1	-1	-1	-1	-1	-1	50801	18	5080118	508011802	-1
5	101	110	110	1	3	1	3	4	2	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50801	18	5080118	508011803	50801182
5	101	110	-1	1	4	1	3	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50801	18	5080118	508011804	-1
5	101	110	-1	2	1	-1	2	2	2	42	5	2	3	-1	1	1	-1	1	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50801	22	5080122	508012201	-1
5	101	110	110	2	2	-1	2	2	1	12	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50801	22	5080122	508012202	50801222
5	101	110	110	1	1	1	3	3	2	21	1	2	3	-1	1	1	-1	1	1	-1	1	9	0	9	4	-1	-1	-1	-1	-1	-1	-1	50801	24	5080124	508012401	50801241
5	101	110	-1	1	2	1	3	3	2	56	1	2	2	-1	-1	1	-1	1	1	-1	1	0	4	0	20	-1	-1	-1	-1	-1	-1	-1	50801	24	5080124	508012402	-1
5	101	110	110	1	3	1	3	3	1	2	-1	-1	3	-1	-1	5	-1	5	5	-1	5	21	9	21	0	-1	-1	-1	-1	-1	-1	-1	50801	24	5080124	508012403	50801242
5	101	110	110	1	1	1	3	4	2	34	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	50801	27	5080127	508012701	50801271
5	101	110	-1	1	2	1	3	4	1	34	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	50801	27	5080127	508012702	-1
5	101	110	110	1	3	1	3	4	2	3	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50801	27	5080127	508012703	50801272
5	101	110	-1	1	4	1	3	4	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50801	27	5080127	508012704	-1
5	301	110	110	1	1	1	-1	1	1	50	5	-1	3	-1	1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50802	4	5080204	508020401	50802041
5	301	110	110	1	1	1	3	4	2	37	1	1	2	-1	-1	5	-1	5	1	-1	1	0	0	3	4	4	-1	-1	-1	-1	-1	-1	50802	10	5080210	508021001	50802101
5	301	110	-1	1	2	1	3	4	1	55	1	1	2	-1	-1	5	-1	5	1	-1	1	3	3	0	4	4	-1	-1	-1	-1	-1	-1	50802	10	5080210	508021002	-1
5	301	110	110	1	3	1	3	4	1	3	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50802	10	5080210	508021003	50802102
5	301	110	-1	1	4	1	3	4	2	1	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50802	10	5080210	508021004	-1
5	301	110	110	1	1	1	-1	1	2	67	5	-1	3	-1	1	2	-1	2	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50802	14	5080214	508021401	50802141
5	301	110	110	1	1	1	-1	1	2	21	1	-1	1	2	2	6	-1	6	4	-1	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50802	16	5080216	508021601	50802161
5	301	110	110	1	1	1	-1	1	2	20	1	-1	1	2	2	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50802	19	5080219	508021901	50802191
5	301	110	110	2	1	-1	1	4	2	18	1	2	1	1	-1	2	-1	2	1	-1	1	0	0	23	23	23	-1	-1	-1	-1	-1	-1	50802	22	5080222	508022201	50802222
5	301	110	-1	2	2	-1	1	4	2	19	1	2	1	2	-8	1	-1	1	1	-1	1	23	23	0	23	23	-1	-1	-1	-1	-1	-1	50802	22	5080222	508022202	-1
5	301	110	-1	2	3	-1	1	4	2	19	1	2	1	2	-8	1	-1	1	1	-1	1	23	23	23	0	23	-1	-1	-1	-1	-1	-1	50802	22	5080222	508022203	-1
5	301	110	-1	2	4	-1	1	4	2	18	1	2	3	-1	-8	6	-1	6	8	-1	8	23	23	23	23	0	-1	-1	-1	-1	-1	-1	50802	22	5080222	508022204	-1
5	101	110	110	1	1	1	-1	1	2	19	1	-1	1	2	1	6	-1	6	16	-1	16	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50803	4	5080304	508030401	50803041
5	101	110	110	1	1	1	-1	3	2	25	1	1	2	-1	-1	5	-1	5	1	-1	1	0	0	3	23	-1	-1	-1	-1	-1	-1	-1	50803	7	5080307	508030701	50803071
5	101	110	-1	1	2	1	-1	3	1	25	1	1	2	-1	-1	5	-1	5	1	-1	1	3	3	0	23	-1	-1	-1	-1	-1	-1	-1	50803	7	5080307	508030702	-1
5	101	110	-1	1	3	1	-1	3	2	30	1	2	2	-1	-1	6	-1	6	2	-1	2	23	23	23	0	-1	-1	-1	-1	-1	-1	-1	50803	7	5080307	508030703	-1
5	101	110	110	1	1	1	-1	1	1	28	1	-1	2	-1	-1	6	-1	6	4	-1	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50803	19	5080319	508031901	50803191
5	101	110	110	1	1	1	-1	2	2	54	5	1	2	-1	-1	5	-1	5	1	-1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	50804	1	5080401	508040101	50804011
5	101	110	-1	1	2	1	-1	2	1	51	5	1	2	-1	-1	5	-1	5	1	-1	1	3	3	0	-1	-1	-1	-1	-1	-1	-1	-1	50804	1	5080401	508040102	-1
5	101	110	110	1	1	1	2	2	2	20	1	2	3	-1	2	1	-1	1	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50804	4	5080404	508040401	50804041
5	101	110	110	1	2	1	2	2	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50804	4	5080404	508040402	50804042
5	101	110	110	1	1	1	-1	1	1	55	5	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50804	7	5080407	508040701	50804071
5	101	110	-1	2	1	-1	4	5	2	33	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	50804	9	5080409	508040901	-1
5	101	110	-1	2	2	-1	4	5	1	45	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	50804	9	5080409	508040902	-1
5	101	110	-1	2	3	-1	4	5	2	12	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50804	9	5080409	508040903	-1
5	101	110	110	2	4	-1	4	5	2	9	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50804	9	5080409	508040904	50804092
5	101	110	-1	2	5	-1	4	5	1	6	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	50804	9	5080409	508040905	-1
5	101	110	110	1	1	1	3	3	1	21	1	1	2	-1	-1	1	-1	1	1	-1	1	0	0	3	4	-1	-1	-1	-1	-1	-1	-1	50804	10	5080410	508041001	50804101
5	101	110	-1	1	2	1	3	3	2	21	1	1	3	-1	1	1	-1	1	1	-1	1	3	3	0	4	-1	-1	-1	-1	-1	-1	-1	50804	10	5080410	508041002	-1
5	101	110	110	1	3	1	3	3	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50804	10	5080410	508041003	50804102
5	101	110	-1	2	1	-1	2	2	2	23	1	2	3	-1	1	5	-1	5	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50804	11	5080411	508041101	-1
5	101	110	110	2	2	-1	2	2	2	2	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50804	11	5080411	508041102	50804112
5	101	110	110	1	1	1	-1	2	1	60	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50804	19	5080419	508041901	50804191
5	101	110	-1	1	2	1	-1	2	2	54	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50804	19	5080419	508041902	-1
5	101	110	-1	2	1	-1	6	7	2	41	5	1	3	-1	1	1	-1	1	1	-1	1	0	0	4	7	4	4	4	3	-1	-1	-1	50805	11	5080511	508051101	-1
5	101	110	-1	2	2	-1	6	7	2	18	1	2	3	-1	2	1	-1	1	1	-1	1	9	9	0	16	14	14	14	12	-1	-1	-1	50805	11	5080511	508051102	-1
5	101	110	-1	2	3	-1	6	7	1	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	12	12	16	0	16	16	16	9	-1	-1	-1	50805	11	5080511	508051103	-1
5	101	110	-1	2	4	-1	6	7	2	21	1	2	3	-1	2	1	-1	1	1	-1	1	9	9	14	16	0	14	14	12	-1	-1	-1	50805	11	5080511	508051104	-1
5	101	110	-1	2	5	-1	6	7	1	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	16	14	0	14	12	-1	-1	-1	50805	11	5080511	508051105	-1
5	101	110	110	2	6	-1	6	7	2	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	16	14	14	0	12	-1	-1	-1	50805	11	5080511	508051106	50805112
5	101	110	-1	2	7	-1	6	7	1	40	6	1	3	-1	1	1	-1	1	1	-1	1	3	3	7	4	7	7	7	0	-1	-1	-1	50805	11	5080511	508051107	-1
5	101	110	110	1	1	1	-1	2	2	76	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50805	16	5080516	508051601	50805161
5	101	110	-1	1	2	1	-1	2	1	80	2	-1	3	-1	1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50805	16	5080516	508051602	-1
5	101	110	110	1	1	1	-1	1	1	27	1	-1	1	2	1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50805	19	5080519	508051901	50805191
5	101	110	-1	2	1	-1	3	3	2	29	1	1	3	-1	2	1	-1	1	1	-1	1	3	0	3	4	-1	-1	-1	-1	-1	-1	-1	50805	23	5080523	508052301	-1
5	101	110	-1	2	2	-1	3	3	1	43	5	1	3	-1	1	1	-1	1	1	-1	1	0	3	0	7	-1	-1	-1	-1	-1	-1	-1	50805	23	5080523	508052302	-1
5	101	110	110	2	3	-1	3	3	2	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	12	9	12	0	-1	-1	-1	-1	-1	-1	-1	50805	23	5080523	508052303	50805232
5	301	110	-1	2	1	-1	3	4	1	44	2	-1	2	-1	-1	2	-1	2	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	50806	3	5080603	508060301	-1
5	301	110	-1	2	2	-1	3	4	2	50	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	50806	3	5080603	508060302	-1
5	301	110	110	2	3	-1	3	4	2	13	-1	-1	1	-1	-1	2	-1	2	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50806	3	5080603	508060303	50806032
5	301	110	-1	2	4	-1	3	4	1	11	-1	-1	1	-1	-1	2	-1	2	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50806	3	5080603	508060304	-1
5	301	110	110	1	1	1	3	3	1	68	2	-1	2	-1	-1	2	-1	2	1	-1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	50806	10	5080610	508061001	50806101
5	301	110	-1	1	2	1	3	3	2	58	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	50806	10	5080610	508061002	-1
5	301	110	110	1	3	1	3	3	1	18	1	2	1	1	-1	2	-1	2	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50806	10	5080610	508061003	50806102
5	301	110	110	1	1	1	-1	3	1	30	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	50806	14	5080614	508061401	50806141
5	301	110	-1	1	2	1	-1	3	2	30	2	-1	2	-1	-1	2	-1	2	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	50806	14	5080614	508061402	-1
5	301	110	-1	1	3	1	-1	3	2	0	-1	-1	3	-1	-1	2	-1	2	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50806	14	5080614	508061403	-1
5	301	110	110	1	1	1	-1	2	2	79	2	-1	3	-1	1	5	-1	5	5	-1	5	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50806	16	5080616	508061601	50806161
5	301	110	-1	1	2	1	-1	2	1	90	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50806	16	5080616	508061602	-1
5	301	110	-1	2	1	-1	4	4	1	36	1	1	2	-1	-1	5	-1	5	1	-1	1	0	0	3	4	4	-1	-1	-1	-1	-1	-1	50806	17	5080617	508061701	-1
5	301	110	-1	2	2	-1	4	4	2	36	1	1	2	-1	-1	5	-1	5	1	-1	1	3	3	0	4	4	-1	-1	-1	-1	-1	-1	50806	17	5080617	508061702	-1
5	301	110	-1	2	3	-1	4	4	2	6	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50806	17	5080617	508061703	-1
5	301	110	110	2	4	-1	4	4	1	2	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50806	17	5080617	508061704	50806172
5	301	110	110	1	1	1	-1	2	1	67	2	-1	3	-1	1	2	-1	2	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50806	19	5080619	508061901	50806191
5	301	110	-1	1	2	1	-1	2	2	66	2	-1	3	-1	1	2	-1	2	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50806	19	5080619	508061902	-1
5	301	110	110	1	1	1	-1	2	2	58	2	-1	3	-1	1	2	-1	2	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50806	24	5080624	508062401	50806241
5	301	110	-1	1	2	1	-1	2	1	60	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50806	24	5080624	508062402	-1
5	101	110	110	1	1	1	-1	3	1	26	1	2	2	-1	-1	1	-1	1	1	-1	1	23	0	23	23	-1	-1	-1	-1	-1	-1	-1	50807	1	5080701	508070101	50807011
5	101	110	-1	1	2	1	-1	3	1	29	1	2	2	-1	-1	1	-1	1	1	-1	1	23	23	0	23	-1	-1	-1	-1	-1	-1	-1	50807	1	5080701	508070102	-1
5	101	110	-1	1	3	1	-1	3	1	22	1	2	2	-1	-1	1	-1	1	1	-1	1	0	23	23	0	-1	-1	-1	-1	-1	-1	-1	50807	1	5080701	508070103	-1
5	101	110	-1	2	1	-1	5	5	2	34	2	-1	2	-1	-1	2	-1	2	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	50807	2	5080702	508070201	-1
5	101	110	-1	2	2	-1	5	5	1	33	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	50807	2	5080702	508070202	-1
5	101	110	-1	2	3	-1	5	5	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50807	2	5080702	508070203	-1
5	101	110	-1	2	4	-1	5	5	1	4	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50807	2	5080702	508070204	-1
5	101	110	110	2	5	-1	5	5	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	50807	2	5080702	508070205	50807022
5	101	110	110	1	1	1	3	4	2	43	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50807	10	5080710	508071001	50807101
5	101	110	-1	1	2	1	3	4	1	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	50807	10	5080710	508071002	-1
5	101	110	110	1	3	1	3	4	1	17	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50807	10	5080710	508071003	50807102
5	101	110	-1	1	4	1	3	4	2	20	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50807	10	5080710	508071004	-1
5	101	110	-1	2	1	-1	3	3	2	28	4	2	2	-1	-1	1	-1	1	1	-1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	50807	13	5080713	508071301	-1
5	101	110	-1	2	2	-1	3	3	2	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	50807	13	5080713	508071302	-1
5	101	110	110	2	3	-1	3	3	1	7	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	50807	13	5080713	508071303	50807132
5	101	110	110	1	1	1	-1	1	1	63	5	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50807	18	5080718	508071801	50807181
5	101	110	110	1	1	1	2	2	1	33	1	2	2	-1	-1	6	-1	6	14	-1	14	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50807	19	5080719	508071901	50807191
5	101	110	110	1	2	1	2	2	2	3	-1	-1	3	-1	-1	5	-1	5	15	-1	15	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50807	19	5080719	508071902	50807192
5	101	110	-1	2	1	-1	3	3	2	28	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	50807	20	5080720	508072001	-1
5	101	110	-1	2	2	-1	3	3	1	33	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	50807	20	5080720	508072002	-1
5	101	110	110	2	3	-1	3	3	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50807	20	5080720	508072003	50807202
5	101	110	-1	2	1	-1	3	5	2	42	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	50807	23	5080723	508072301	-1
5	101	110	-1	2	2	-1	3	5	1	45	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	50807	23	5080723	508072302	-1
5	101	110	110	2	3	-1	3	5	2	17	1	2	1	2	2	1	-1	1	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50807	23	5080723	508072303	50807232
5	101	110	-1	2	4	-1	3	5	1	24	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50807	23	5080723	508072304	-1
5	101	110	-1	2	5	-1	3	5	1	22	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	50807	23	5080723	508072305	-1
5	101	110	110	1	1	1	-1	2	2	61	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50807	24	5080724	508072401	50807241
5	101	110	-1	1	2	1	-1	2	1	62	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50807	24	5080724	508072402	-1
5	101	110	110	1	1	1	3	4	2	28	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50807	27	5080727	508072701	50807271
5	101	110	-1	1	2	1	3	4	1	30	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	50807	27	5080727	508072702	-1
5	101	110	110	1	3	1	3	4	2	3	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50807	27	5080727	508072703	50807272
5	101	110	-1	1	4	1	3	4	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50807	27	5080727	508072704	-1
5	101	110	110	1	1	1	-1	2	1	45	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50808	1	5080801	508080101	50808011
